t,C,f_share,run
243,0.0,0.5,41
244,0.0,0.5,41
245,0.0,0.5,41
246,0.0,0.5,41
247,0.0,0.5,41
248,0.0,0.5,41
249,0.0,0.5,41
250,0.0,0.5,41
251,0.0,0.5,41
252,0.0,0.5,41
253,0.0,0.5,41
254,0.0,0.5,41
255,0.0,0.5,41
256,0.0,0.5,41
257,0.0,0.5,41
258,0.0,0.5,41
259,0.0,0.5,41
260,0.0,0.5,41
261,0.0,0.5,41
262,0.0,0.5,41
263,0.0,0.5,41
264,0.0,0.5,41
265,0.0,0.5,41
266,0.0,0.5,41
267,0.0,0.5,41
268,0.0,0.5,41
269,0.0,0.5,41
270,0.0,0.5,41
271,0.0,0.5,41
272,0.0,0.5,41
273,0.0,0.5,41
274,0.0,0.5,41
275,0.0,0.5,41
276,0.0,0.5,41
277,0.0,0.5,41
278,0.0,0.5,41
279,0.0,0.5,41
280,0.0,0.5,41
281,0.0,0.5,41
282,0.0,0.5,41
283,0.0,0.5,41
284,0.0,0.5,41
285,0.0,0.5,41
286,0.0,0.5,41
287,0.0,0.5,41
288,0.0,0.5,41
289,0.0,0.5,41
290,0.0,0.5,41
291,0.0,0.5,41
292,0.0,0.5,41
293,0.0,0.5,41
294,0.0,0.5,41
295,0.0,0.5,41
296,0.0,0.5,41
297,0.0,0.5,41
298,0.0,0.5,41
299,0.0,0.5,41
300,0.0,0.5,41
301,0.0,0.5,41
302,0.0,0.5,41
303,0.0,0.5,41
304,0.0,0.5,41
305,0.0,0.5,41
306,0.0,0.5,41
307,0.0,0.5,41
308,0.0,0.5,41
309,0.0,0.5,41
310,0.0,0.5,41
311,0.0,0.5,41
312,0.0,0.5,41
313,0.0,0.5,41
314,0.0,0.5,41
315,0.0,0.5,41
316,0.0,0.5,41
317,0.0,0.5,41
318,0.0,0.5,41
319,0.0,0.5,41
320,0.0,0.5,41
321,0.0,0.5,41
322,0.0,0.5,41
323,0.0,0.5,41
324,0.0,0.5,41
325,0.0,0.5,41
326,0.0,0.5,41
327,0.0,0.5,41
328,0.0,0.5,41
329,0.0,0.5,41
330,0.0,0.5,41
331,0.0,0.5,41
332,0.0,0.5,41
333,0.0,0.5,41
334,0.0,0.5,41
335,0.0,0.5,41
336,0.0,0.5,41
337,0.0,0.5,41
338,0.0,0.5,41
339,0.0,0.5,41
340,0.0,0.5,41
341,0.0,0.5,41
342,0.0,0.5,41
343,0.0,0.5,41
344,0.0,0.5,41
345,0.0,0.5,41
346,0.0,0.5,41
347,0.0,0.5,41
348,0.0,0.5,41
349,0.0,0.5,41
350,0.0,0.5,41
351,0.0,0.5,41
352,0.0,0.5,41
353,0.0,0.5,41
354,0.0,0.5,41
355,0.0,0.5,41
356,0.0,0.5,41
357,0.0,0.5,41
358,0.0,0.5,41
359,0.0,0.5,41
360,0.0,0.5,41
361,0.0,0.5,41
362,0.0,0.5,41
363,0.0,0.5,41
364,0.0,0.5,41
0,0.56,0.5,42
1,0.52,0.5,42
2,0.54,0.5,42
3,0.48,0.5,42
4,0.56,0.5,42
5,0.6,0.5,42
6,0.54,0.5,42
7,0.6,0.5,42
8,0.6,0.5,42
9,0.6,0.5,42
10,0.56,0.5,42
11,0.5,0.5,42
12,0.6,0.5,42
13,0.56,0.5,42
14,0.6,0.5,42
15,0.6,0.5,42
16,0.6,0.5,42
17,0.6,0.5,42
18,0.6,0.5,42
19,0.58,0.5,42
20,0.6,0.5,42
21,0.56,0.5,42
22,0.6,0.5,42
23,0.56,0.5,42
24,0.6,0.5,42
25,0.54,0.5,42
26,0.6,0.5,42
27,0.6,0.5,42
28,0.6,0.5,42
29,0.56,0.5,42
30,0.6,0.5,42
31,0.6,0.5,42
32,0.6,0.5,42
33,0.6,0.5,42
34,0.6,0.5,42
35,0.58,0.5,42
36,0.6,0.5,42
37,0.56,0.5,42
38,0.58,0.5,42
39,0.6,0.5,42
40,0.6,0.5,42
41,0.6,0.5,42
42,0.6,0.5,42
43,0.6,0.5,42
44,0.6,0.5,42
45,0.6,0.5,42
46,0.6,0.5,42
47,0.6,0.5,42
48,0.6,0.5,42
49,0.44,0.5,42
50,0.56,0.5,42
51,0.58,0.5,42
52,0.5,0.5,42
53,0.6,0.5,42
54,0.6,0.5,42
55,0.46,0.5,42
56,0.6,0.5,42
57,0.6,0.5,42
58,0.6,0.5,42
59,0.6,0.5,42
60,0.6,0.5,42
61,0.6,0.5,42
62,0.6,0.5,42
63,0.6,0.5,42
64,0.6,0.5,42
65,0.36,0.5,42
66,0.14,0.5,42
67,0.0,0.5,42
68,0.0,0.5,42
69,0.0,0.5,42
70,0.0,0.5,42
71,0.0,0.5,42
72,0.0,0.5,42
73,0.0,0.5,42
74,0.0,0.5,42
75,0.0,0.5,42
76,0.0,0.5,42
77,0.0,0.5,42
78,0.0,0.5,42
79,0.0,0.5,42
80,0.0,0.5,42
81,0.0,0.5,42
82,0.0,0.5,42
83,0.0,0.5,42
84,0.0,0.5,42
85,0.0,0.5,42
86,0.0,0.5,42
87,0.0,0.5,42
88,0.0,0.5,42
89,0.0,0.5,42
90,0.0,0.5,42
91,0.0,0.5,42
92,0.0,0.5,42
93,0.0,0.5,42
94,0.0,0.5,42
95,0.0,0.5,42
96,0.0,0.5,42
97,0.0,0.5,42
98,0.0,0.5,42
99,0.0,0.5,42
100,0.0,0.5,42
101,0.0,0.5,42
102,0.0,0.5,42
103,0.0,0.5,42
104,0.0,0.5,42
105,0.0,0.5,42
106,0.0,0.5,42
107,0.0,0.5,42
108,0.0,0.5,42
109,0.0,0.5,42
110,0.0,0.5,42
111,0.0,0.5,42
112,0.0,0.5,42
113,0.0,0.5,42
114,0.0,0.5,42
115,0.0,0.5,42
116,0.0,0.5,42
117,0.0,0.5,42
118,0.0,0.5,42
119,0.0,0.5,42
120,0.0,0.5,42
121,0.0,0.5,42
122,0.0,0.5,42
123,0.0,0.5,42
124,0.0,0.5,42
125,0.0,0.5,42
126,0.0,0.5,42
127,0.0,0.5,42
128,0.0,0.5,42
129,0.0,0.5,42
130,0.0,0.5,42
131,0.0,0.5,42
132,0.0,0.5,42
133,0.0,0.5,42
134,0.0,0.5,42
135,0.0,0.5,42
136,0.0,0.5,42
137,0.0,0.5,42
138,0.0,0.5,42
139,0.0,0.5,42
140,0.0,0.5,42
141,0.0,0.5,42
142,0.0,0.5,42
143,0.0,0.5,42
144,0.0,0.5,42
145,0.0,0.5,42
146,0.0,0.5,42
147,0.0,0.5,42
148,0.0,0.5,42
149,0.0,0.5,42
150,0.0,0.5,42
151,0.0,0.5,42
152,0.0,0.5,42
153,0.0,0.5,42
154,0.0,0.5,42
155,0.0,0.5,42
156,0.0,0.5,42
157,0.0,0.5,42
158,0.0,0.5,42
159,0.0,0.5,42
160,0.0,0.5,42
161,0.0,0.5,42
162,0.0,0.5,42
163,0.0,0.5,42
164,0.0,0.5,42
165,0.0,0.5,42
166,0.0,0.5,42
167,0.0,0.5,42
168,0.0,0.5,42
169,0.0,0.5,42
170,0.0,0.5,42
171,0.0,0.5,42
172,0.0,0.5,42
173,0.0,0.5,42
174,0.0,0.5,42
175,0.0,0.5,42
176,0.0,0.5,42
177,0.0,0.5,42
178,0.0,0.5,42
179,0.0,0.5,42
180,0.0,0.5,42
181,0.0,0.5,42
182,0.0,0.5,42
183,0.0,0.5,42
184,0.0,0.5,42
185,0.0,0.5,42
186,0.0,0.5,42
187,0.0,0.5,42
188,0.0,0.5,42
189,0.0,0.5,42
190,0.0,0.5,42
191,0.0,0.5,42
192,0.0,0.5,42
193,0.0,0.5,42
194,0.0,0.5,42
195,0.0,0.5,42
196,0.0,0.5,42
197,0.0,0.5,42
198,0.0,0.5,42
199,0.0,0.5,42
200,0.0,0.5,42
201,0.0,0.5,42
202,0.0,0.5,42
203,0.0,0.5,42
204,0.0,0.5,42
205,0.0,0.5,42
206,0.0,0.5,42
207,0.0,0.5,42
208,0.0,0.5,42
209,0.0,0.5,42
210,0.0,0.5,42
211,0.0,0.5,42
212,0.0,0.5,42
213,0.0,0.5,42
214,0.0,0.5,42
215,0.0,0.5,42
216,0.0,0.5,42
217,0.0,0.5,42
218,0.0,0.5,42
219,0.0,0.5,42
220,0.0,0.5,42
221,0.0,0.5,42
222,0.0,0.5,42
223,0.0,0.5,42
224,0.0,0.5,42
225,0.0,0.5,42
226,0.0,0.5,42
227,0.0,0.5,42
228,0.0,0.5,42
229,0.0,0.5,42
230,0.0,0.5,42
231,0.0,0.5,42
232,0.0,0.5,42
233,0.0,0.5,42
234,0.0,0.5,42
235,0.0,0.5,42
236,0.0,0.5,42
237,0.0,0.5,42
238,0.0,0.5,42
239,0.0,0.5,42
240,0.0,0.5,42
241,0.0,0.5,42
242,0.0,0.5,42
243,0.0,0.5,42
244,0.0,0.5,42
245,0.0,0.5,42
246,0.0,0.5,42
247,0.0,0.5,42
248,0.0,0.5,42
249,0.0,0.5,42
250,0.0,0.5,42
251,0.0,0.5,42
252,0.0,0.5,42
253,0.0,0.5,42
254,0.0,0.5,42
255,0.0,0.5,42
256,0.0,0.5,42
257,0.0,0.5,42
258,0.0,0.5,42
259,0.0,0.5,42
260,0.0,0.5,42
261,0.0,0.5,42
262,0.0,0.5,42
263,0.0,0.5,42
264,0.0,0.5,42
265,0.0,0.5,42
266,0.0,0.5,42
267,0.0,0.5,42
268,0.0,0.5,42
269,0.0,0.5,42
270,0.0,0.5,42
271,0.0,0.5,42
272,0.0,0.5,42
273,0.0,0.5,42
274,0.0,0.5,42
275,0.0,0.5,42
276,0.0,0.5,42
277,0.0,0.5,42
278,0.0,0.5,42
279,0.0,0.5,42
280,0.0,0.5,42
281,0.0,0.5,42
282,0.0,0.5,42
283,0.0,0.5,42
284,0.0,0.5,42
285,0.0,0.5,42
286,0.0,0.5,42
287,0.0,0.5,42
288,0.0,0.5,42
289,0.0,0.5,42
290,0.0,0.5,42
291,0.0,0.5,42
292,0.0,0.5,42
293,0.0,0.5,42
294,0.0,0.5,42
295,0.0,0.5,42
296,0.0,0.5,42
297,0.0,0.5,42
298,0.0,0.5,42
299,0.0,0.5,42
300,0.0,0.5,42
301,0.0,0.5,42
302,0.0,0.5,42
303,0.0,0.5,42
304,0.0,0.5,42
305,0.0,0.5,42
306,0.0,0.5,42
307,0.0,0.5,42
308,0.0,0.5,42
309,0.0,0.5,42
310,0.0,0.5,42
311,0.0,0.5,42
312,0.0,0.5,42
313,0.0,0.5,42
314,0.0,0.5,42
315,0.0,0.5,42
316,0.0,0.5,42
317,0.0,0.5,42
318,0.0,0.5,42
319,0.0,0.5,42
320,0.0,0.5,42
321,0.0,0.5,42
322,0.0,0.5,42
323,0.0,0.5,42
324,0.0,0.5,42
325,0.0,0.5,42
326,0.0,0.5,42
327,0.0,0.5,42
328,0.0,0.5,42
329,0.0,0.5,42
330,0.0,0.5,42
331,0.0,0.5,42
332,0.0,0.5,42
333,0.0,0.5,42
334,0.0,0.5,42
335,0.0,0.5,42
336,0.0,0.5,42
337,0.0,0.5,42
338,0.0,0.5,42
339,0.0,0.5,42
340,0.0,0.5,42
341,0.0,0.5,42
342,0.0,0.5,42
343,0.0,0.5,42
344,0.0,0.5,42
345,0.0,0.5,42
346,0.0,0.5,42
347,0.0,0.5,42
348,0.0,0.5,42
349,0.0,0.5,42
350,0.0,0.5,42
351,0.0,0.5,42
352,0.0,0.5,42
353,0.0,0.5,42
354,0.0,0.5,42
355,0.0,0.5,42
356,0.0,0.5,42
357,0.0,0.5,42
358,0.0,0.5,42
359,0.0,0.5,42
360,0.0,0.5,42
361,0.0,0.5,42
362,0.0,0.5,42
363,0.0,0.5,42
364,0.0,0.5,42
0,0.46,0.5,43
1,0.4,0.5,43
2,0.34,0.5,43
3,0.28,0.5,43
4,0.12,0.5,43
5,0.0,0.5,43
6,0.0,0.5,43
7,0.0,0.5,43
8,0.0,0.5,43
9,0.0,0.5,43
10,0.0,0.5,43
11,0.0,0.5,43
12,0.0,0.5,43
13,0.0,0.5,43
14,0.0,0.5,43
15,0.0,0.5,43
16,0.0,0.5,43
17,0.0,0.5,43
18,0.0,0.5,43
19,0.0,0.5,43
20,0.0,0.5,43
21,0.0,0.5,43
22,0.0,0.5,43
23,0.0,0.5,43
24,0.0,0.5,43
25,0.0,0.5,43
26,0.0,0.5,43
27,0.0,0.5,43
28,0.0,0.5,43
29,0.0,0.5,43
30,0.0,0.5,43
31,0.0,0.5,43
32,0.0,0.5,43
33,0.0,0.5,43
34,0.0,0.5,43
35,0.0,0.5,43
36,0.0,0.5,43
37,0.0,0.5,43
38,0.0,0.5,43
39,0.0,0.5,43
40,0.0,0.5,43
41,0.0,0.5,43
42,0.0,0.5,43
43,0.0,0.5,43
44,0.0,0.5,43
45,0.0,0.5,43
46,0.0,0.5,43
47,0.0,0.5,43
48,0.0,0.5,43
49,0.0,0.5,43
50,0.0,0.5,43
51,0.0,0.5,43
52,0.0,0.5,43
53,0.0,0.5,43
54,0.0,0.5,43
55,0.0,0.5,43
56,0.0,0.5,43
57,0.0,0.5,43
58,0.0,0.5,43
59,0.0,0.5,43
60,0.0,0.5,43
61,0.0,0.5,43
62,0.0,0.5,43
63,0.0,0.5,43
64,0.0,0.5,43
65,0.0,0.5,43
66,0.0,0.5,43
67,0.0,0.5,43
68,0.0,0.5,43
69,0.0,0.5,43
70,0.0,0.5,43
71,0.0,0.5,43
72,0.0,0.5,43
73,0.0,0.5,43
74,0.0,0.5,43
75,0.0,0.5,43
76,0.0,0.5,43
77,0.0,0.5,43
78,0.0,0.5,43
79,0.0,0.5,43
80,0.0,0.5,43
81,0.0,0.5,43
82,0.0,0.5,43
83,0.0,0.5,43
84,0.0,0.5,43
85,0.0,0.5,43
86,0.0,0.5,43
87,0.0,0.5,43
88,0.0,0.5,43
89,0.0,0.5,43
90,0.0,0.5,43
91,0.0,0.5,43
92,0.0,0.5,43
93,0.0,0.5,43
94,0.0,0.5,43
95,0.0,0.5,43
96,0.0,0.5,43
97,0.0,0.5,43
98,0.0,0.5,43
99,0.0,0.5,43
100,0.0,0.5,43
101,0.0,0.5,43
102,0.0,0.5,43
103,0.0,0.5,43
104,0.0,0.5,43
105,0.0,0.5,43
106,0.0,0.5,43
107,0.0,0.5,43
108,0.0,0.5,43
109,0.0,0.5,43
110,0.0,0.5,43
111,0.0,0.5,43
112,0.0,0.5,43
113,0.0,0.5,43
114,0.0,0.5,43
115,0.0,0.5,43
116,0.0,0.5,43
117,0.0,0.5,43
118,0.0,0.5,43
119,0.0,0.5,43
120,0.0,0.5,43
121,0.0,0.5,43
122,0.0,0.5,43
123,0.0,0.5,43
124,0.0,0.5,43
125,0.0,0.5,43
126,0.0,0.5,43
127,0.0,0.5,43
128,0.0,0.5,43
129,0.0,0.5,43
130,0.0,0.5,43
131,0.0,0.5,43
132,0.0,0.5,43
133,0.0,0.5,43
134,0.0,0.5,43
135,0.0,0.5,43
136,0.0,0.5,43
137,0.0,0.5,43
138,0.0,0.5,43
139,0.0,0.5,43
140,0.0,0.5,43
141,0.0,0.5,43
142,0.0,0.5,43
143,0.0,0.5,43
144,0.0,0.5,43
145,0.0,0.5,43
146,0.0,0.5,43
147,0.0,0.5,43
148,0.0,0.5,43
149,0.0,0.5,43
150,0.0,0.5,43
151,0.0,0.5,43
152,0.0,0.5,43
153,0.0,0.5,43
154,0.0,0.5,43
155,0.0,0.5,43
156,0.0,0.5,43
157,0.0,0.5,43
158,0.0,0.5,43
159,0.0,0.5,43
160,0.0,0.5,43
161,0.0,0.5,43
162,0.0,0.5,43
163,0.0,0.5,43
164,0.0,0.5,43
165,0.0,0.5,43
166,0.0,0.5,43
167,0.0,0.5,43
168,0.0,0.5,43
169,0.0,0.5,43
170,0.0,0.5,43
171,0.0,0.5,43
172,0.0,0.5,43
173,0.0,0.5,43
174,0.0,0.5,43
175,0.0,0.5,43
176,0.0,0.5,43
177,0.0,0.5,43
178,0.0,0.5,43
179,0.0,0.5,43
180,0.0,0.5,43
181,0.0,0.5,43
182,0.0,0.5,43
183,0.0,0.5,43
184,0.0,0.5,43
185,0.0,0.5,43
186,0.0,0.5,43
187,0.0,0.5,43
188,0.0,0.5,43
189,0.0,0.5,43
190,0.0,0.5,43
191,0.0,0.5,43
192,0.0,0.5,43
193,0.0,0.5,43
194,0.0,0.5,43
195,0.0,0.5,43
196,0.0,0.5,43
197,0.0,0.5,43
198,0.0,0.5,43
199,0.0,0.5,43
200,0.0,0.5,43
201,0.0,0.5,43
202,0.0,0.5,43
203,0.0,0.5,43
204,0.0,0.5,43
205,0.0,0.5,43
206,0.0,0.5,43
207,0.0,0.5,43
208,0.0,0.5,43
209,0.0,0.5,43
210,0.0,0.5,43
211,0.0,0.5,43
212,0.0,0.5,43
213,0.0,0.5,43
214,0.0,0.5,43
215,0.0,0.5,43
216,0.0,0.5,43
217,0.0,0.5,43
218,0.0,0.5,43
219,0.0,0.5,43
220,0.0,0.5,43
221,0.0,0.5,43
222,0.0,0.5,43
223,0.0,0.5,43
224,0.0,0.5,43
225,0.0,0.5,43
226,0.0,0.5,43
227,0.0,0.5,43
228,0.0,0.5,43
229,0.0,0.5,43
230,0.0,0.5,43
231,0.0,0.5,43
232,0.0,0.5,43
233,0.0,0.5,43
234,0.0,0.5,43
235,0.0,0.5,43
236,0.0,0.5,43
237,0.0,0.5,43
238,0.0,0.5,43
239,0.0,0.5,43
240,0.0,0.5,43
241,0.0,0.5,43
242,0.0,0.5,43
243,0.0,0.5,43
244,0.0,0.5,43
245,0.0,0.5,43
246,0.0,0.5,43
247,0.0,0.5,43
248,0.0,0.5,43
249,0.0,0.5,43
250,0.0,0.5,43
251,0.0,0.5,43
252,0.0,0.5,43
253,0.0,0.5,43
254,0.0,0.5,43
255,0.0,0.5,43
256,0.0,0.5,43
257,0.0,0.5,43
258,0.0,0.5,43
259,0.0,0.5,43
260,0.0,0.5,43
261,0.0,0.5,43
262,0.0,0.5,43
263,0.0,0.5,43
264,0.0,0.5,43
265,0.0,0.5,43
266,0.0,0.5,43
267,0.0,0.5,43
268,0.0,0.5,43
269,0.0,0.5,43
270,0.0,0.5,43
271,0.0,0.5,43
272,0.0,0.5,43
273,0.0,0.5,43
274,0.0,0.5,43
275,0.0,0.5,43
276,0.0,0.5,43
277,0.0,0.5,43
278,0.0,0.5,43
279,0.0,0.5,43
280,0.0,0.5,43
281,0.0,0.5,43
282,0.0,0.5,43
283,0.0,0.5,43
284,0.0,0.5,43
285,0.0,0.5,43
286,0.0,0.5,43
287,0.0,0.5,43
288,0.0,0.5,43
289,0.0,0.5,43
290,0.0,0.5,43
291,0.0,0.5,43
292,0.0,0.5,43
293,0.0,0.5,43
294,0.0,0.5,43
295,0.0,0.5,43
296,0.0,0.5,43
297,0.0,0.5,43
298,0.0,0.5,43
299,0.0,0.5,43
300,0.0,0.5,43
301,0.0,0.5,43
302,0.0,0.5,43
303,0.0,0.5,43
304,0.0,0.5,43
305,0.0,0.5,43
306,0.0,0.5,43
307,0.0,0.5,43
308,0.0,0.5,43
309,0.0,0.5,43
310,0.0,0.5,43
311,0.0,0.5,43
312,0.0,0.5,43
313,0.0,0.5,43
314,0.0,0.5,43
315,0.0,0.5,43
316,0.0,0.5,43
317,0.0,0.5,43
318,0.0,0.5,43
319,0.0,0.5,43
320,0.0,0.5,43
321,0.0,0.5,43
322,0.0,0.5,43
323,0.0,0.5,43
324,0.0,0.5,43
325,0.0,0.5,43
326,0.0,0.5,43
327,0.0,0.5,43
328,0.0,0.5,43
329,0.0,0.5,43
330,0.0,0.5,43
331,0.0,0.5,43
332,0.0,0.5,43
333,0.0,0.5,43
334,0.0,0.5,43
335,0.0,0.5,43
336,0.0,0.5,43
337,0.0,0.5,43
338,0.0,0.5,43
339,0.0,0.5,43
340,0.0,0.5,43
341,0.0,0.5,43
342,0.0,0.5,43
343,0.0,0.5,43
344,0.0,0.5,43
345,0.0,0.5,43
346,0.0,0.5,43
347,0.0,0.5,43
348,0.0,0.5,43
349,0.0,0.5,43
350,0.0,0.5,43
351,0.0,0.5,43
352,0.0,0.5,43
353,0.0,0.5,43
354,0.0,0.5,43
355,0.0,0.5,43
356,0.0,0.5,43
357,0.0,0.5,43
358,0.0,0.5,43
359,0.0,0.5,43
360,0.0,0.5,43
361,0.0,0.5,43
362,0.0,0.5,43
363,0.0,0.5,43
364,0.0,0.5,43
0,0.52,0.5,44
1,0.5,0.5,44
2,0.5,0.5,44
3,0.4,0.5,44
4,0.52,0.5,44
5,0.48,0.5,44
6,0.46,0.5,44
7,0.5,0.5,44
8,0.5,0.5,44
9,0.5,0.5,44
10,0.5,0.5,44
11,0.5,0.5,44
12,0.5,0.5,44
13,0.52,0.5,44
14,0.5,0.5,44
15,0.52,0.5,44
16,0.52,0.5,44
17,0.52,0.5,44
18,0.48,0.5,44
19,0.52,0.5,44
20,0.52,0.5,44
21,0.52,0.5,44
22,0.52,0.5,44
23,0.52,0.5,44
24,0.52,0.5,44
25,0.46,0.5,44
26,0.48,0.5,44
27,0.52,0.5,44
28,0.52,0.5,44
29,0.52,0.5,44
30,0.46,0.5,44
31,0.06,0.5,44
32,0.0,0.5,44
33,0.0,0.5,44
34,0.0,0.5,44
35,0.0,0.5,44
36,0.0,0.5,44
37,0.0,0.5,44
38,0.0,0.5,44
39,0.0,0.5,44
40,0.0,0.5,44
41,0.0,0.5,44
42,0.0,0.5,44
43,0.0,0.5,44
44,0.0,0.5,44
45,0.0,0.5,44
46,0.0,0.5,44
47,0.0,0.5,44
48,0.0,0.5,44
49,0.0,0.5,44
50,0.0,0.5,44
51,0.0,0.5,44
52,0.0,0.5,44
53,0.0,0.5,44
54,0.0,0.5,44
55,0.0,0.5,44
56,0.0,0.5,44
57,0.0,0.5,44
58,0.0,0.5,44
59,0.0,0.5,44
60,0.0,0.5,44
61,0.0,0.5,44
62,0.0,0.5,44
63,0.0,0.5,44
64,0.0,0.5,44
65,0.0,0.5,44
66,0.0,0.5,44
67,0.0,0.5,44
68,0.0,0.5,44
69,0.0,0.5,44
70,0.0,0.5,44
71,0.0,0.5,44
72,0.0,0.5,44
73,0.0,0.5,44
74,0.0,0.5,44
75,0.0,0.5,44
76,0.0,0.5,44
77,0.0,0.5,44
78,0.0,0.5,44
79,0.0,0.5,44
80,0.0,0.5,44
81,0.0,0.5,44
82,0.0,0.5,44
83,0.0,0.5,44
84,0.0,0.5,44
85,0.0,0.5,44
86,0.0,0.5,44
87,0.0,0.5,44
88,0.0,0.5,44
89,0.0,0.5,44
90,0.0,0.5,44
91,0.0,0.5,44
92,0.0,0.5,44
93,0.0,0.5,44
94,0.0,0.5,44
95,0.0,0.5,44
96,0.0,0.5,44
97,0.0,0.5,44
98,0.0,0.5,44
99,0.0,0.5,44
100,0.0,0.5,44
101,0.0,0.5,44
102,0.0,0.5,44
103,0.0,0.5,44
104,0.0,0.5,44
105,0.0,0.5,44
106,0.0,0.5,44
107,0.0,0.5,44
108,0.0,0.5,44
109,0.0,0.5,44
110,0.0,0.5,44
111,0.0,0.5,44
112,0.0,0.5,44
113,0.0,0.5,44
114,0.0,0.5,44
115,0.0,0.5,44
116,0.0,0.5,44
117,0.0,0.5,44
118,0.0,0.5,44
119,0.0,0.5,44
120,0.0,0.5,44
121,0.0,0.5,44
122,0.0,0.5,44
123,0.0,0.5,44
124,0.0,0.5,44
125,0.0,0.5,44
126,0.0,0.5,44
127,0.0,0.5,44
128,0.0,0.5,44
129,0.0,0.5,44
130,0.0,0.5,44
131,0.0,0.5,44
132,0.0,0.5,44
133,0.0,0.5,44
134,0.0,0.5,44
135,0.0,0.5,44
136,0.0,0.5,44
137,0.0,0.5,44
138,0.0,0.5,44
139,0.0,0.5,44
140,0.0,0.5,44
141,0.0,0.5,44
142,0.0,0.5,44
143,0.0,0.5,44
144,0.0,0.5,44
145,0.0,0.5,44
146,0.0,0.5,44
147,0.0,0.5,44
148,0.0,0.5,44
149,0.0,0.5,44
150,0.0,0.5,44
151,0.0,0.5,44
152,0.0,0.5,44
153,0.0,0.5,44
154,0.0,0.5,44
155,0.0,0.5,44
156,0.0,0.5,44
157,0.0,0.5,44
158,0.0,0.5,44
159,0.0,0.5,44
160,0.0,0.5,44
161,0.0,0.5,44
162,0.0,0.5,44
163,0.0,0.5,44
164,0.0,0.5,44
165,0.0,0.5,44
166,0.0,0.5,44
167,0.0,0.5,44
168,0.0,0.5,44
169,0.0,0.5,44
170,0.0,0.5,44
171,0.0,0.5,44
172,0.0,0.5,44
173,0.0,0.5,44
174,0.0,0.5,44
175,0.0,0.5,44
176,0.0,0.5,44
177,0.0,0.5,44
178,0.0,0.5,44
179,0.0,0.5,44
180,0.0,0.5,44
181,0.0,0.5,44
182,0.0,0.5,44
183,0.0,0.5,44
184,0.0,0.5,44
185,0.0,0.5,44
186,0.0,0.5,44
187,0.0,0.5,44
188,0.0,0.5,44
189,0.0,0.5,44
190,0.0,0.5,44
191,0.0,0.5,44
192,0.0,0.5,44
193,0.0,0.5,44
194,0.0,0.5,44
195,0.0,0.5,44
196,0.0,0.5,44
197,0.0,0.5,44
198,0.0,0.5,44
199,0.0,0.5,44
200,0.0,0.5,44
201,0.0,0.5,44
202,0.0,0.5,44
203,0.0,0.5,44
204,0.0,0.5,44
205,0.0,0.5,44
206,0.0,0.5,44
207,0.0,0.5,44
208,0.0,0.5,44
209,0.0,0.5,44
210,0.0,0.5,44
211,0.0,0.5,44
212,0.0,0.5,44
213,0.0,0.5,44
214,0.0,0.5,44
215,0.0,0.5,44
216,0.0,0.5,44
217,0.0,0.5,44
218,0.0,0.5,44
219,0.0,0.5,44
220,0.0,0.5,44
221,0.0,0.5,44
222,0.0,0.5,44
223,0.0,0.5,44
224,0.0,0.5,44
225,0.0,0.5,44
226,0.0,0.5,44
227,0.0,0.5,44
228,0.0,0.5,44
229,0.0,0.5,44
230,0.0,0.5,44
231,0.0,0.5,44
232,0.0,0.5,44
233,0.0,0.5,44
234,0.0,0.5,44
235,0.0,0.5,44
236,0.0,0.5,44
237,0.0,0.5,44
238,0.0,0.5,44
239,0.0,0.5,44
240,0.0,0.5,44
241,0.0,0.5,44
242,0.0,0.5,44
243,0.0,0.5,44
244,0.0,0.5,44
245,0.0,0.5,44
246,0.0,0.5,44
247,0.0,0.5,44
248,0.0,0.5,44
249,0.0,0.5,44
250,0.0,0.5,44
251,0.0,0.5,44
252,0.0,0.5,44
253,0.0,0.5,44
254,0.0,0.5,44
255,0.0,0.5,44
256,0.0,0.5,44
257,0.0,0.5,44
258,0.0,0.5,44
259,0.0,0.5,44
260,0.0,0.5,44
261,0.0,0.5,44
262,0.0,0.5,44
263,0.0,0.5,44
264,0.0,0.5,44
265,0.0,0.5,44
266,0.0,0.5,44
267,0.0,0.5,44
268,0.0,0.5,44
269,0.0,0.5,44
270,0.0,0.5,44
271,0.0,0.5,44
272,0.0,0.5,44
273,0.0,0.5,44
274,0.0,0.5,44
275,0.0,0.5,44
276,0.0,0.5,44
277,0.0,0.5,44
278,0.0,0.5,44
279,0.0,0.5,44
280,0.0,0.5,44
281,0.0,0.5,44
282,0.0,0.5,44
283,0.0,0.5,44
284,0.0,0.5,44
285,0.0,0.5,44
286,0.0,0.5,44
287,0.0,0.5,44
288,0.0,0.5,44
289,0.0,0.5,44
290,0.0,0.5,44
291,0.0,0.5,44
292,0.0,0.5,44
293,0.0,0.5,44
294,0.0,0.5,44
295,0.0,0.5,44
296,0.0,0.5,44
297,0.0,0.5,44
298,0.0,0.5,44
299,0.0,0.5,44
300,0.0,0.5,44
301,0.0,0.5,44
302,0.0,0.5,44
303,0.0,0.5,44
304,0.0,0.5,44
305,0.0,0.5,44
306,0.0,0.5,44
307,0.0,0.5,44
308,0.0,0.5,44
309,0.0,0.5,44
310,0.0,0.5,44
311,0.0,0.5,44
312,0.0,0.5,44
